platform,keyword,company,company_name,company_page_link,job,job_name,job_page_link,update_time,location
SimplyHired,generative art,George Mason University,George Mason University,None,"[Four Assistant/Associate Professor positions in Design, School of Art](https://www.simplyhired.com/job/4Zqwlgvd4XmsyE58AagC1YV7-v0PyQlGQ7cbW1NyeWbEDz4v0vWSYA?q=generative+art)","Four Assistant/Associate Professor positions in Design, School of Art",https://www.simplyhired.com/job/4Zqwlgvd4XmsyE58AagC1YV7-v0PyQlGQ7cbW1NyeWbEDz4v0vWSYA?q=generative+art,Recently,"Fairfax, VA"
SimplyHired,generative art,Greenacres Arts Center LLC,Greenacres Arts Center LLC,None,[Arts Education Manager](https://www.simplyhired.com/job/TWO4thceSGFv-a5Sy85PPTalBgKZnGT05hJt17wx0KvAsmxpu_kjjQ?q=generative+art),Arts Education Manager,https://www.simplyhired.com/job/TWO4thceSGFv-a5Sy85PPTalBgKZnGT05hJt17wx0KvAsmxpu_kjjQ?q=generative+art,Recently,"Cincinnati, OH"
SimplyHired,generative art,Hasbro,Hasbro,None,[Sr. Creative Program Administrator](https://www.simplyhired.com/job/eAw3lYnJXQSuJVpdow4zJpMmBw6Q8mNRDUuYQ66UBroU7KHOa8-qFA?q=generative+art),Sr. Creative Program Administrator,https://www.simplyhired.com/job/eAw3lYnJXQSuJVpdow4zJpMmBw6Q8mNRDUuYQ66UBroU7KHOa8-qFA?q=generative+art,Recently,"Pawtucket, RI"
SimplyHired,generative art,"Purchase College, SUNY","Purchase College, SUNY",None,[Assistant Professor of Theatre and Performance (Assistant Professor 10) (NS-A5)](https://www.simplyhired.com/job/JCHxIghvkt0bMAq4cuA76o79MMQhZSXgAhWyZ_krhZeNrPC2jjiayQ?q=generative+art),Assistant Professor of Theatre and Performance (Assistant Professor 10) (NS-A5),https://www.simplyhired.com/job/JCHxIghvkt0bMAq4cuA76o79MMQhZSXgAhWyZ_krhZeNrPC2jjiayQ?q=generative+art,Recently,"Purchase, NY"
SimplyHired,generative art,"Qualcomm Technologies, Inc.","Qualcomm Technologies, Inc.",None,[Deep Learning Researcher](https://www.simplyhired.com/job/K05VsPtc4RJ1f1InDwPDg1nIzwKd9LQplnijrVf2Qvd-8BZl-OgiWA?q=generative+art),Deep Learning Researcher,https://www.simplyhired.com/job/K05VsPtc4RJ1f1InDwPDg1nIzwKd9LQplnijrVf2Qvd-8BZl-OgiWA?q=generative+art,13d,"San Diego, CA"
SimplyHired,generative art,Rebellion Defense,Rebellion Defense,None,[Data Scientist (Remote)](https://www.simplyhired.com/job/t3fMJwyktBdJmacn3VYRRC26g1ETlgKisTtEVHy8EO8-LT_fh0EjBQ?q=generative+art),Data Scientist (Remote),https://www.simplyhired.com/job/t3fMJwyktBdJmacn3VYRRC26g1ETlgKisTtEVHy8EO8-LT_fh0EjBQ?q=generative+art,Recently,"Washington, DC +1 location"
SimplyHired,generative art,San Francisco Art Institute,San Francisco Art Institute,None,[Diego Rivera Fresco Program Manager](https://www.simplyhired.com/job/FRXFs2rMZkxIsnt0tA2mF19L4i9eRVIdyDsGVvnfcDbvY68dUkdgyg?q=generative+art),Diego Rivera Fresco Program Manager,https://www.simplyhired.com/job/FRXFs2rMZkxIsnt0tA2mF19L4i9eRVIdyDsGVvnfcDbvY68dUkdgyg?q=generative+art,12d,"San Francisco, CA"
SimplyHired,generative art,San Francisco Art Institute,San Francisco Art Institute,None,[Diego Rivera Fresco Program Manager](https://www.simplyhired.com/job/FRXFs2rMZkxIsnt0tA2mF19L4i9eRVIdyDsGVvnfcDbvY68dUkdgyg?q=generative+art),Diego Rivera Fresco Program Manager,https://www.simplyhired.com/job/FRXFs2rMZkxIsnt0tA2mF19L4i9eRVIdyDsGVvnfcDbvY68dUkdgyg?q=generative+art,12d,"San Francisco, CA"
SimplyHired,generative art,Terrafuse AI,Terrafuse AI,None,[Machine Learning Engineer](https://www.simplyhired.com/job/c3bBdkeI-nl0D7Kw3IYi6esYB7vEiVuk692hKkTesHh2neeNdzajLg?q=generative+art),Machine Learning Engineer,https://www.simplyhired.com/job/c3bBdkeI-nl0D7Kw3IYi6esYB7vEiVuk692hKkTesHh2neeNdzajLg?q=generative+art,Recently,"San Francisco, CA"
SimplyHired,digital developer,ASU Preparatory Academy,ASU Preparatory Academy,None,[Digital Middle School Assistant Principal](https://www.simplyhired.com/job/9Pi1Mu60s4mWXpYkN-jM2Nt5oXO2Nb_pKjay78H0ir704UCDzIOHuw?q=digital+developer),Digital Middle School Assistant Principal,https://www.simplyhired.com/job/9Pi1Mu60s4mWXpYkN-jM2Nt5oXO2Nb_pKjay78H0ir704UCDzIOHuw?q=digital+developer,Recently,"Tempe, AZ"
SimplyHired,digital developer,"Allarium, LLC","Allarium, LLC",None,[Content Developer](https://www.simplyhired.com/job/-2x75TCUD2JOQ5oWp0aBzurV1D4qCYzPAnlCIHhhzy4gjkFuz_rtjg?q=digital+developer),Content Developer,https://www.simplyhired.com/job/-2x75TCUD2JOQ5oWp0aBzurV1D4qCYzPAnlCIHhhzy4gjkFuz_rtjg?q=digital+developer,11d,Remote
SimplyHired,digital developer,"Amazon Web Services, Inc.","Amazon Web Services, Inc.",None,[Digital Content Author - AEM](https://www.simplyhired.com/job/APNpam740llnMMNcTKt1vD5BXY_b112bV4IXYOGfVtIgEf-NFMKU4g?q=digital+developer),Digital Content Author - AEM,https://www.simplyhired.com/job/APNpam740llnMMNcTKt1vD5BXY_b112bV4IXYOGfVtIgEf-NFMKU4g?q=digital+developer,Recently,Remote
SimplyHired,digital developer,BOEING,BOEING,None,[Software Application Developer - Early Career](https://www.simplyhired.com/job/To7HfQbKf_ACAZgUKDnYv4eR6hbGl7z_jujqfYz6ZRXI1W87ieRy9g?q=digital+developer),Software Application Developer - Early Career,https://www.simplyhired.com/job/To7HfQbKf_ACAZgUKDnYv4eR6hbGl7z_jujqfYz6ZRXI1W87ieRy9g?q=digital+developer,Recently,"Englewood, CO"
SimplyHired,digital developer,Benco Dental,Benco Dental,None,[Digital Commerce Software Developer (Remote)](https://www.simplyhired.com/job/otIshki48sPdjMwt6cdO_yqxQLiEPy1VVaAxNuMxnFffboZSdcKMMg?q=digital+developer),Digital Commerce Software Developer (Remote),https://www.simplyhired.com/job/otIshki48sPdjMwt6cdO_yqxQLiEPy1VVaAxNuMxnFffboZSdcKMMg?q=digital+developer,Recently,"Pittston, PA"
SimplyHired,digital developer,Curriculum Associates,Curriculum Associates,None,[Content Developer](https://www.simplyhired.com/job/nyfUeiPG6xURPWWjmDLnMaJkOWlf-RBRrj162LRWcAr79w93E2JCZQ?q=digital+developer),Content Developer,https://www.simplyhired.com/job/nyfUeiPG6xURPWWjmDLnMaJkOWlf-RBRrj162LRWcAr79w93E2JCZQ?q=digital+developer,Recently,Remote
SimplyHired,digital developer,Envision Peripherals Inc.,Envision Peripherals Inc.,None,[Microsoft Dynamics GP Developer/Infrastructure Eng](https://www.simplyhired.com/job/09C9BdhDLcuFfxJ3fW8_p6X4g1ZjI3bTW_0HduFIydCg2cMFzeMNrA?q=digital+developer),Microsoft Dynamics GP Developer/Infrastructure Eng,https://www.simplyhired.com/job/09C9BdhDLcuFfxJ3fW8_p6X4g1ZjI3bTW_0HduFIydCg2cMFzeMNrA?q=digital+developer,Recently,"Milpitas, CA"
SimplyHired,digital developer,Excell Communications Inc,Excell Communications Inc,None,[Technical Account Manager](https://www.simplyhired.com/job/cYo3s_8620rdWoO4LEws0_WvisJZE2Hf1rbGJa2V5K0EPBkK3AS5Ng?q=digital+developer),Technical Account Manager,https://www.simplyhired.com/job/cYo3s_8620rdWoO4LEws0_WvisJZE2Hf1rbGJa2V5K0EPBkK3AS5Ng?q=digital+developer,Recently,"Long Island, NY"
