platform,keyword,company,company_name,company_page_link,job,job_name,job_page_link,update_time,location
SimplyHired,interactive developer,ICAN California Abilities Network,ICAN California Abilities Network,None,[Job Developer](https://www.simplyhired.com/job/OC1j0DHG2fd2-X7bmLQ2dZ4Ley6ZkOwwE9QRRWvILyhj-_MHMUShPg?q=interactive+developer),Job Developer,https://www.simplyhired.com/job/OC1j0DHG2fd2-X7bmLQ2dZ4Ley6ZkOwwE9QRRWvILyhj-_MHMUShPg?q=interactive+developer,Recently,"Long Beach, CA"
SimplyHired,interactive developer,Lumen,Lumen,None,[UX/UI Designer - Work from Home](https://www.simplyhired.com/job/C9XLhDj__M1B0gRNv6m3HKBB0LjJWut1LZihUz1Dr2POyVf3mV3YrA?q=interactive+developer),UX/UI Designer - Work from Home,https://www.simplyhired.com/job/C9XLhDj__M1B0gRNv6m3HKBB0LjJWut1LZihUz1Dr2POyVf3mV3YrA?q=interactive+developer,7d,Remote
SimplyHired,interactive developer,Metatheory Inc,Metatheory Inc,None,[Webtoon/Comic Artist (Remote)](https://www.simplyhired.com/job/3nYCJFPFSVsmRpv_TlLlRrsPc40lXQfpZG74zVf4x5OsN_VqFc7nrg?q=interactive+developer),Webtoon/Comic Artist (Remote),https://www.simplyhired.com/job/3nYCJFPFSVsmRpv_TlLlRrsPc40lXQfpZG74zVf4x5OsN_VqFc7nrg?q=interactive+developer,Recently,California
SimplyHired,interactive developer,Netflix,Netflix,None,"[Game Design Lead, Games](https://www.simplyhired.com/job/iPWpDri3N8Su6lvf690_ukH3YkZMNe83UAwyKYlfHq0YgbGoIlDRzg?q=interactive+developer)","Game Design Lead, Games",https://www.simplyhired.com/job/iPWpDri3N8Su6lvf690_ukH3YkZMNe83UAwyKYlfHq0YgbGoIlDRzg?q=interactive+developer,3d,"Los Gatos, CA"
SimplyHired,interactive developer,Pinterest,Pinterest,None,[eLearning Developer (Contract)](https://www.simplyhired.com/job/fDyXURH6K-8hWkSpUC8avTZu78D-k2pvG4czHBN_DDVRp6RMjmqGQw?q=interactive+developer),eLearning Developer (Contract),https://www.simplyhired.com/job/fDyXURH6K-8hWkSpUC8avTZu78D-k2pvG4czHBN_DDVRp6RMjmqGQw?q=interactive+developer,Recently,"San Francisco, CA +1 location"
SimplyHired,interactive developer,Roundtable Learning,Roundtable Learning,None,[XR Developer](https://www.simplyhired.com/job/qvFIadB82qmPKcwbS-Su0yZRi4ORLl-D343HzeTnEbsndyKhfpbK4Q?q=interactive+developer),XR Developer,https://www.simplyhired.com/job/qvFIadB82qmPKcwbS-Su0yZRi4ORLl-D343HzeTnEbsndyKhfpbK4Q?q=interactive+developer,Recently,"Chagrin Falls, OH"
SimplyHired,interactive developer,Sabre88 LLC,Sabre88 LLC,None,[Senior Software Developer](https://www.simplyhired.com/job/3xei2ZXE1pFPylH1ARZlXzNCpQEHrjlEf5JL33G_UGUAEDUYpuuOnA?q=interactive+developer),Senior Software Developer,https://www.simplyhired.com/job/3xei2ZXE1pFPylH1ARZlXzNCpQEHrjlEf5JL33G_UGUAEDUYpuuOnA?q=interactive+developer,Recently,"Washington, DC"
SimplyHired,interactive developer,precision technologies,precision technologies,None,[Remote Training and Placement in Jr Quality Analyst Precision Technologies](https://www.simplyhired.com/job/D3SO8W6AztROidGRqgDhLVJ2G516VbLhHGhZAtN2MBVPdKY_1DaJuQ?q=interactive+developer),Remote Training and Placement in Jr Quality Analyst Precision Technologies,https://www.simplyhired.com/job/D3SO8W6AztROidGRqgDhLVJ2G516VbLhHGhZAtN2MBVPdKY_1DaJuQ?q=interactive+developer,10d,Remote
SimplyHired,generative designer,Boston Consulting Group,Boston Consulting Group,None,[Lead User Experience Designer - Part Time](https://www.simplyhired.com/job/gYjUeld-lwSGizzANfpAXPMQqi2bVP1O38mRkZ0wSHIf9-ROYcUZ2g?q=generative+designer),Lead User Experience Designer - Part Time,https://www.simplyhired.com/job/gYjUeld-lwSGizzANfpAXPMQqi2bVP1O38mRkZ0wSHIf9-ROYcUZ2g?q=generative+designer,8d,"Atlanta, GA"
SimplyHired,generative designer,Collov Inc,Collov Inc,None,[Interior Designer-Contract (Remote)](https://www.simplyhired.com/job/ODkJZq8fQZfuYGmeu9gQmamyckSD-SUdn6jrD37JEK-yXbOyzctpXA?q=generative+designer),Interior Designer-Contract (Remote),https://www.simplyhired.com/job/ODkJZq8fQZfuYGmeu9gQmamyckSD-SUdn6jrD37JEK-yXbOyzctpXA?q=generative+designer,Recently,Remote
